id	french_title	tags
tt7294150	Ba Bai	action drama histori war in 1937, 800 chines soldier fight under sieg from a warehous in the middl of the shanghai battlefield, complet surround by the japanes army. sieg secondsino-japanesewar(1937-45) chinesehistori shanghaichina localblockbust 1930 basedontruestori huguan
tt7298400	Les Éternels	crime drama romanc a stori of violent love within a time frame span from 2001 to 2017. china criminalunderworld mobboss handgun ganglead writtenbydirector year2001 bu bicycl zhangkejia
tt7299388	L'homme qui venait de la mer	drama mysteri an indonesian town by the sea ha been ruin by war and tsunami. a man is found on the coast there by atsuko and her son takashi. they are work in disast recovery. the man speak poor japanes and indonesian. they name him laut which mean sea in indonesian and protect him. soon, rau is connect with mani miracul cases. writtenbydirector sumatra indonesia sea beach kôjifukada
tt7315746	Jeolmeun eomma	"drama romanc in the period of nineteen-year-old lust, repeat jin-goo enjoy an erot moment to himself while think about hi pretti english tutor. mother teacher softcor femaleteachermalestudentsex motherinlawsoninlawrelationship ""closeupofawomansbarebutt"" doggystylesex sexwithmotherinlaw ja-kwankong"
tt7335600	Enter the Fat Dragon	action comedi a cop is assign to a case of escort a crimin to japan while deal with relationship problems, and hi enorm chang in appear as a result of be dumped. bruceploit beginswithvoiceovernarr videocal shootingamovi bankrobberi kenjitanigaki amanchang
tt7336012	Takara - La nuit où j'ai nagé	drama after a sleepless night wait for hi father to come home, a drowsi schoolboy stray off the path and wander into the snow. japan littleboy 6yearold draw train snow
tt7339826	Maquia	anim adventur drama famili fantasi romanc escap war, an immort girl bless with etern youth find a lone surviv infant and decid to rais him as her son. familyrelationship comingofag tragedi dragon basedonmanga militari anim highfantasi josei familylif timeskip mothersonrelationship teenag longev orphan weav masakazuhashimoto tatsuyukinagai mariokada toshiyashinohara
tt7375466	Warriors of future	action adventur sci-fi thriller a meteorit bring an extraterrestri life to the earth. when power alien creatur threaten humanity, command sing lee' elit forc are almost wipe out, and the surviv soldier tai loi discov an even bigger conspiracy. alienlife-form meteorit life conspiracythril conspiraci robot alienlifeform yuenfa
tt7389916	Sculpter le Divin - Les sculpteurs bouddhistes du Japon	documentari master koun seki lead a guild of young sculptor struggl to excel in the art of buddhist woodcarving, and preserv their awe-inspiring, 1,400 year tradit in a rapidli chang japan. buddhist sculptur yujiroseki
tt7390044	After My Death	drama my close friend is dead, and peopl swam around me for answers. suicideattempt investig school highschoolstud missingperson innoc self-harm motherdaughterrelationship girlslov schoolbulli flashback signlanguag mute mutegirl classroom kimuiseok
tt7391442	Adulthood	drama a fourteen year old girl meet her uncl who ha never realli grown up. girl in-seonkim
tt7404868	Tokyo Vampire Hotel	fantasi horror manami is captur by blood thirsti trigger happi vampires, and taken to their hotel, where they keep prison as futur meals. they are all instruct to find a partner to survive, when a vampir clan from transylvania interferes. vampir behead bloodsplatt tokyo japan romania vampir romania tokyojapan psychotronicfilm japanesedrama sionsono
tt7451284	Batman Ninja	anim action sci-fi batman, along with a number of hi alli and adversaries, find himself transplant from modern gotham citi to feudal japan. cartoon basedoncom adultanim anim basedoncomicbook feudaljapan superhero supervillain ninja junpeimizusaki
tt7468056	The Outlaws	action crime thriller base on real events, thi crime action film depict a seoul detective' attempt to keep peac while two chinese-korean gang battl over turf in the neighborhood. polic detect gang illegalalien 2000 koreanchines seoul southkorea seoul southkorea martialartsact yunsungkang
tt7476810	Dead Pigs	comedi drama famili music a bumbl pig farmer, a feisti salon owner, a sensit busboy, an expat architect and a disench rich girl converg and collid as thousand of dead pig float down the river toward a rapidly-modern shanghai. shanghai china titledirectedbyfemal cathyyan
tt7476946	River's Edge	crime drama high schooler haruna befriend loner yamada, then is drawn into the tangl relationship between him, a model and the girl who love him unreasonably. japan river bulli deadbodi tokyo japan basedonmanga matur classmat eatingdisord boys'love(bl) basedonmanga closetedhomosexu basedoncom japanesewoman closet isaoyukisada
tt7480958	Kôkyô shihen Eureka sebun Hai-eboryûshon 1	anim action drama sci-fi the revolutionari mecha anim return with the stori that wa left untold-th earth-shatt incid where renton' father disappeared. romanc remak mecha anim teenag boy explos fathersonrelationship animeanim
tt7502322	Masquerade Hotel	crime drama mysteri a serial (3) killer leav a gp code of hi next target with each victim - thi time hotel cortesia tokyo. a detect goe undercov as hotel staff - haircut, manner etc. murdermysteri titlesameasbook locationintitl placeintitl twowordtitl masayukisuzuki
tt7521860	Anticipation Japon	drama five short 'film' stori of how 5 differ director imagin japan to be in 10 year from now. japan dystopia antholog countrynameintitl fivestori antholog futur nearfutur chiehayakawa keiishikawa
tt7521990	Golden Job	action adventur crime a group of mercenari come togeth to pull of an epic heist. heist epic karlokchin
tt7543904	Happiness Road	anim adventur drama famili fantasi after year abroad, a woman return to her famili home in taiwan and begin to contempl the mean of life and home. familyrelationship writtenbydirector nonlinear nonlineartimelin flashback taiwan hsinyinsung
tt7566518	Voyage à Yoshino	drama frenchwoman joan is a world travel and chronicler. she travels, sees, experi and writes. she land in the forest and hill near nara, japan and meet satoshi. despit the mysteri aura and eccentr person the woodsman find a place in the visitor' heart. japaneseman wood forest plant woodsman naomikawas
tt7575778	Dans un jardin qu'on dirait éternel	drama noriko is a univers student. by her mother' recommendation, noriko begin attend a japanes tea ceremoni near her hous with her cousin michiko. there, noriko learn from teacher takeda. noriko now ha the japanes tea ceremoni in her life and it' there for her dure moment when she is sad or happy. basedonnovelorbook tradit sliceoflif teaceremoni teaceremoni tea ceremoni japanesegirl girl tatsushiômori
tt7587604	Dynasty Warriors	action adventur fantasi thi movi is adapt from a video game of the same title. the stori is set in the turbul late eastern han dynasty. ambiti dong zhuo control the court and the commonalty, and hero from all over the countri begin to rise. samurai dynasti basedonvideogam hero handynasti swordplay mildsexualcont soldier royhinyeungchow
tt7587984	Le Chevalier des Ombres: Entre Yin et Yang	action adventur famili fantasi romanc war a legendari demon hunter (jacki chan), track down beast that enter the human dimension, assist by a lawman protégé and a motley group of friendli monsters. martialart chines china demon demonhunt 3d vash
tt7605074	The Wandering Earth	action adventur sci-fi thriller with the sun die out, a group of brave astronaut set out to find new planet for the whole human race. jupit basedonnovelorbook spacest mankindforcedunderground undergroundc fathersonrelationship brothersisterrelationship grandfathergrandsonrelationship frozenearth dyingsun giantengin globalgovern planetearth jupit ai surviv astronaut frantgwo
tt7628080	Ming wang xing shi ke	drama four peopl go to remot mountain in hubei provinc to survey exterior view for a new movie. they get lost in the mountain and have to face dark and daze of themselves. mountain mingzhang
tt7645502	Namiya	drama famili fantasi when three runaway shack up in an abandon gener store, a supernatur correspond connect them to mani live that were all touch by the owner of the store year befor they were born. friendship timeloop memori supernaturalpow jiehan
tt7649320	Une pluie sans fin	crime a man who is laid off from a steel factori desper want to chase a serial killer in a small citi in southern china. murder serialkil china southernchina releasefromprison flashback beginswithaflashback yuedong
tt7659018	Le Dernier des dinosaures	anim action adventur famili an action-pack famili adventur that combin the realism of walk with dinosaur with the heart of find nemo. speckles, a feroci tarbosauru and hi young son junior, mourn the loss of their famili in an epic battle, roam the land in search of food, adventur and peace. under the watch eye of hi dad, junior is grow up healthi and strong, but with an overconfid thank to hi young age. after one encount result in junior be kidnapped, speckl embark on an adventur to the end of earth to find hi son. encount friend and foe, alli and enemy, speckl will stop at noth and will take on all corner to save hi offspring. dinosaur mesozo tarbosauru dinosaur 3d offspr mountain koreananim hansang-ho
tt7692966	La troisième femme	drama in 19th centuri rural vietnam, may is readi to becom the third wife of a wealthi landowner. littl doe she know that her hidden desir will forc her to decid between live in safeti and be free. arrangedmarriag teenagegirl womandirector 19thcenturi landown vietnamesewoman vietnam 19thcenturi vietnames 14yearold stepmotherstepsonsex ashmayfair
tt7705702	L'Héritier du kung-fu	"action after thug terror and murder member of a peac villag kung-fu school, they frame chung, the school' eldest student. forc into hiding, chung restlessli wait until hi girlfriend, chun liau, deliv messag ""mr. cheung, the school instructor, is chase gangsters-chung need not hide"". just as chung returns, he and hi girlfriend are arrest by crook secur guards. martialart kungfu hongkong hung-liehchen"
tt7738048	Jo Pil-Ho: Souffle de rage	action crime drama thriller a corrupt cop enlist a teenag girl' help to expos a corpor scandal and eventu becom her unlik protector. corrupt polic reveng filmnoir death conglomer sewol roguecop leejeong-beom
tt7745068	My Hero Academia: Two Heroes	anim action adventur fantasi sci-fi all might and deku accept an invit to visit i island where they battl against a villain who take the island hostage. japan hero superhero school fight hostagesitu superpow adultanim shounen anim diehardscenario superpow myheroacademia superhero animeanim kenjinagasaki
tt7773024	The Shepherds	documentari defiant toward massiv condemn and denunci in the society, a heterosexu femal pastor found taiwan' first lgbt-affirm church in may 1996. for lgbt christians, who had been reject by the christian commun for a long time, thi church final provid them with a safe haven. today, while the founder ha pass away, the church member continu to make their voic heard. they struggl in the conflict of the religion and confront the unjust social institut at the same time. despit the price paid, they strive to make a differ in others' live with their own life stories, hope that one day...lov will eventu elimin hostil and misunderstanding. elvislu
tt7773340	The Rookies	action adventur comedi extrem sport lover zhou feng got involv in an intern illeg trade by accident. so he had to follow an intern special agent bruce to budapest. agent twowordtitl sceneduringendcredit surpriseduringendcredit worldcinema alanyuen
tt7811492	Dr. Slump et Arale-chan: Hoyoyo! le trésor du chateau Nanaba	anim action comedi anim hirokishibata
tt7852002	Nous, les chiens	"anim adventur famili stray dog who have been abandon by human find ""a place without humans"" and realiz their ident and the mean of freedom and self-identity. friendship dog anim straydog freedom anim dog computeranim cganim seong-yunoh"
tt7853186	For Vagina's Sake	documentari documentari about menstruat and the social norm surround the topic. menstruat boramkim
tt7859836	A woman judge	drama a husband is jealou becaus hi wife is a judge, an occup high on the social ladder. hi stepmoth harass the judge, use hi jealousi against her. and hi sister also ha no intent to give peac to her sister-in-law. but the judg tri her best to do her two duti as a judg and as a wife. judg womandirector hongeun-won
tt7880466	Détective Conan: L'Exécutant de Zero	anim action adventur crime famili mysteri thriller detect conan investig an explos that occur on the open day of a larg tokyo resort and convent center. falselyaccus satellit secretag tokyo japan privatedetect detectiveag womanlawy anim cyberterror droneoper childdetect twentysecondpart sequel basedonmanga detect animeanim yuzurutachikawa
tt7886614	Oscar et le monde des chats	anim adventur comedi drama famili a cat name blanket live in the citi with hi son, cape. one day, cape decid to leav home and embark on an adventur to find the legendari cat' paradise. to find hi son, blanket must overcom hi fear and reconcil with hi past. escap cat cartooncat cartoonparrot impuls insan 3d garywang
tt7913172	Grass	drama in a small café, min-he kim play a guest who prefer to observ but not interact with the other guest herself. guest hongsang-soo
tt7914416	Ne coupez pas!	comedi drama horror thing go badli for a hack director and film crew shoot a low budget zombi movi in an abandon wwii japanes facility, when they are attack by real zombies. filminfilm zombi filmmak filmshoot singletak zombi filmcrew rooftop actor shin'ichirôueda
tt7931422	Invasion	sci-fi something' wrong and etsuko is one of the first to notice. it' not just the sky that look different, etsuko suddenli begin hear strang nois and an increas number of inexplic thing are happen around her. editedfromtvseri physician japanesewoman alien onewordtitl mirror kiyoshikurosawa
tt7937440	Funeral killers	action crime mysteri thriller work in the morgue, a hardwork forens expert and hi assist are suddenli accost by mask intrud who demand access to a bodi involv in a recent crime. securityguard securityguardkil securityguardshot policeoffic assaultingapoliceoffic rennyharlin
tt7938092	On Your Wedding Day	comedi romanc the stori of the man who receiv a wed invit from hi first love that he met in high school. wed firstlov love leeseok-geun
tt7941892	L'Attaque des Titans : Le Rugissement de l'éveil	anim action fantasi horror eren yeager and other of the 104th train corp have just becom full member of the survey corps. as they readi themselv to face the titan onc again, their prepar are interrupt by the invas of wall rose. giant editedfromtvseri anim sequel frate nuditi number2intitl violenc masashikoizuka
tt7946836	Dong wu shi jie	action fantasi sci-fi thriller a man find himself deep in debt and is coerc to board a ship that host a riski gambl party. gambl gangster deathgam daydream loyalti greed overextendedgambl cardcount yanhan
tt7961060	Dragon Ball Super: Broly	anim action adventur famili fantasi sci-fi goku and vegeta encount broly, a saiyan warrior unlik ani fighter they'v face before. transform spacebattl resurrect reboot alienrac anim basedonanim snowadventur transform attack violenc specialattack tatsuyanagamin
tt7966088	Olive et Tom Film 2: Le défi européen - la revanche	anim famili sport tsubasa and hi team face off in a return match against the all europ soccer team. football(soccer) basedonmanga tournament soccer soccerplay 1980 basedonmanga hiroyoshimitsunobu
tt7966184	Olive et Tom - Film 4: La Coupe du monde - la Coupe du monde junior	anim famili sport tsubasa and hi team enter a world cup that that ha four teams: japan, unit state of america, 'all europe' and 'all south america'. football(soccer) basedonmanga soccer team soccerbal 1980 soccergoalkeep tatsuyaokamoto
tt8015080	Godzilla : La Ville à l'aube du combat	anim action adventur sci-fi humanity' desper battl to reclaim the earth from godzilla continues. the key to defeat the king of the monster may be mechagodzilla, a robot weapon thought to have been lost nearli 20,000 year ago. mechagodzilla alien adultanim basedonmovi aftercreditssting anim godzilla godzilla robotscifi giantmonsterscifi sequel secondpart hiroyukiseshita kôbunshizuno
tt8020896	An Elephant Sitting Still	crime drama four peopl in a chines citi live through a complic day as their live intersect. citi suicid couch infidel gun bohu
tt8028526	L'aventure minuscule	anim briar, brambl and vick were accident zoom out by the shrink flashlight invent by himself. they had to start an adventur to zoom themselv in and smash pollut to rescu the ecosystem. rescu 3d 3dimension donghua animalprotagonist leond huidalin
tt8032932	Qing mian Xiuluo	action train by a top assassin teams, a young assassin receiv hi first mission and find himself tangl in a polit intrigu plan for years. assassin chinesedrama danielle
tt8033592	Hou lai de wo men	drama romanc dure the hectic chunyun period, two stranger travel home meet on the train. familyrelationship unrequitedlov break-up tearjerk slowburnrom friendstolov meetagain loversreunit pastandpres home comingofag chickflick reneliu
tt8060472	En t'attendant: l'espoir figé	documentari drama after her untim death, a scientist from bangkok cryo-preserv hi daughter' brain. scandal swirl around the famili as they struggl to griev a child that, in their view, is suspend between death and reawakening. cryogen grief cryo-preserv futur death futur frozen life pailinwedel
tt8075192	Une affaire de famille	crime drama thriller on the margin of tokyo, a dysfunct band of outsid are unit by loyalty, a penchant for petti theft and play grifting. when the young son is arrested, secret are expos that upend their tenuous, below-the-radar existence. japan familyrelationship familydrama tokyo japan poverti orphan shoplift socialr shoplift pettycrim asianorigin fathersonrelationship surrogatefamili poverti theft socialr kore-edahirokazu
tt8076344	Le mystère des pingouins	anim adventur famili fantasi mysteri a fourth-grader, aoyama-kun, investig the mysteri reason behind the sudden appear of penguin in hi village, which is somehow relat to a power from a young woman work at a dental clinic. basedonnovelorbook penguin comingofag school anim penguin beach coffe floatingspher scientist hiroyasuishida
tt8088944	The chase	crime drama mysteri thriller sim deok-soo is a grumpi landlord run a run-down apart complex. suddenli hi tenant begin disappear under suspici circumstances. a retir ex-detect show up, claim a serial murder from 30 year back ha returned. basedonwebcomicorwebtoon oldermen serialkil grumpi basedoncom southkorea kimhongsun
tt8091892	Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly	anim action adventur drama fantasi romanc the stori focus on the holi grail war and explor the relationship between shirou emiya and sakura matou, two teenag particip in thi conflict. the stori continu immedi from fate/stay night: heaven' feel i. presag flower, follow shirou as he continu to particip in the holi grail war even after be elimin as a master. japan fight magic supernatur sequel alternatevers basedonvideogam adultanim anim basedonvisualnovel fateseri animeanim basedonvisualnovel tomonorisudô
tt8096844	Crazy Fist	action a mix martial art champion is forc out of retir for one last fight in order to unravel a major conspiracy. drugtraffick crocodil undercovercop martialartstourna martialart martialartsact fight conspiraci
tt8108230	Pokémon, le film: Le pouvoir est en nous	anim action adventur famili fantasi sci-fi ash meet five resid who come togeth to save the day when a seri of threat endang the annual wind festiv and the entir popul of their home, fula citi basedonvideogam anim pokemon anim animeanim ashketchumcharact pikachu tetsuoyajima
tt8116428	Along with the Gods: Les 49 derniers jours	action adventur drama fantasi thriller in the afterlife, one guardian help a man through hi trials, while hi two colleagu help a former guardian on earth. afterlif hell trial basedoncom god grimreap myth goryeodynasti basedonwebcomicorwebtoon guardian superstit yong-hwakim
tt8119680	Dark Figure of Crime	crime drama thriller a crimin thriller about the fierc psycholog confront between a detect and a killer who confess to multipl murders. murder serialkil policedetect murdertri busan southkorea disappearedcorps serialkil confess murder detect prison tae-gyunkim
tt8119752	Gonjiam: Haunted asylum	horror the crew of a horror web seri travel to an abandon asylum for a live broadcast. it soon encount much more than expect as it move deeper insid the nightmarish old building. asylum camera insaneasylum crew paranorm psychiatrichospit paranormalinvestig foundfootag horrorfilmmak paranormalact hauntedattract hauntedhospit livestream ghost hauntedhospit psychiatrichospit asylum referencetoyoutub foundfootag jungbum-shik
tt8161914	Nicky Larson Private Eyes	anim action comedi privat detect ryo saeba is hire to protect the daughter of a scientist that recent die in a suspici traffic accident. basedonmanga anim detect animecrossov animeanim kenjikodama
tt8165192	Raging Fire	action adventur crime mysteri thriller bong is a hardlin cop with a long histori of success, but hi past come back to haunt him when a sting is attack by a group led by hi former protégé, a man set on destroy everyon who ever wrong him. reveng organizedcrim martialartsact bennychan
tt8176578	Flavors of Youth	anim drama romanc three differ stori of youth set in differ citi of china. friendship antholog comingofag modernchina younglov anim guangzhou workinglif shanghai animatedantholog nostalgia anim animationantholog femalemodel
tt8185182	Un grand voyage vers la nuit	drama mysteri romanc a man went back to guizhou, found the track of a mysteri woman. he recal the summer he spent with her twenti year ago. homecom longlostlov writtenbydirector pingpong longtak brunett night bigan
tt8186932	Mothers of Monsters	drama horror thriller a distraught mother suspect her teenag son of plot a school shooting, but when the system ignor her, she' forc to take matter into her own hands. psychopath teenageboy familyconflict foundfootag videodiari foundfootag psychopath mothersonrelationship naturalhorror mockumentari tucialyman
tt8191502	Microhabitat	"comedi drama romanc whiskey and cigarettes, the onli way of keep her digniti in thi city. home hous homeless housemaid couchsurf alcohol whiskey cigarettesmok cigarett ""newyearseve"" jeongo-woon"
tt8219526	Oz Land	adventur comedi drama romanc kurumi is hire at a high-end hotel, but is instead dispatch to work at fun fair that is connect to the busi network. the new work is out in the countri and there is not much els to do or place to go. the go-to employe is one yoshiko. kurumi want to be success and valu and is eager to learn from yoshiko. all is not as it seem on the surfac however. jobtransf tomboy amusementpark dog rollercoast basedonnovel takafumihatano
tt8223844	Ponoc Short Films Theatre, Volume 1 - Modest Heroes	anim adventur famili fantasi an antholog of three origin short written and direct by hiromasa yonebayashi, yoshiyuki momos and akihiko yamashita. antholog anim antholog anthologyfilm animationantholog crab egg yoshiyukimomos hiromasayonebayashi
tt8258474	Pee Nak	comedi horror three men on their way to monk-hood, don't realiz the templ at which they will receiv their ordin is curs by the wrath of pee nak, a mythic giant snake. boys'love(bl) templ phontharischotkijsadarsopon
tt8290698	The spy gone North	drama thriller in the mid-1990s, a loyal south korean secret agent is caught in a polit vortex plot by the rule class of north and south korea. undercoverag spi basedontruestori politicalcampaign beij china nuclearthreat politicalcorrupt 1990 2000 inter-koreanrel nationalintelligenceservice(nis) spymovi agent intelligenceag asianspi secretag yoonjong-bin
tt8296608	Les Âmes mortes	documentari histori a dozen age survivor are interview from jiabiangou, a complex of three work camp in northwest china where suppos rightist were sent for re-educ in the 1950 and 1960 under mao zedong. culturalrevolut 1960 china communistchina ruralchina gansuchina wangb
tt8315128	Cafe Funiculi Funicula	adventur drama fantasi romanc sci-fi in a specif cafe and chair in japan, one can travel back in time while drink a cup of coffee. there are, however, 5 rules/restrictions. it open for closur and chang one' futur but not present. basedonnovelorbook timetravel cafe snowadventur coffe cafe timetravel sandsoftim ayukotsukahara
tt8328740	Okko et les fantômes	anim adventur drama famili fantasi after lose her parent in a car accident, okko start live in the countrysid with her grandmoth who run a tradit japanes inn. while she prepar to be the next owner of the inn, okko can somehow see friendli ghosts. anim spider lizard inn ghostchild ghosthumanrelationship kitarôkôsaka
tt8383028	Romans 8:37	crime drama mysteri giseop start work at the busun church at the request of rev. kang, whom he ha alway revered. when kang is involv in a disput with hi predecessor, giseop take kang' side first, but soon hi belief begin to shake. theolog christian religioushypocrisi koreanpolit organizedreligion yeon-shickshin
tt8411990	The Bittersweet	drama thriller while a murder is roam the streets, a young courier suspect that a doctor might be the sister he hasn't seen sinc childhood. doctor d.ho
tt8414126	15+ Coming of Age	"comedi a teenag comedi film about a young yorkie. ""rising"" open the first movi on screen. the stori of fun gang of teenag age 15+ hormon gurgl at the curios to tri on their love and sex ha spread out. teenmovi teencomedi sahamongkolfilm teenrom love comingofag teencomedi teenageboy teenagegirl"
tt8434152	The Garden of Evening Mists	drama romanc a woman seek a quiet life in post-world war ii british malaya find love and a common interest in garden with a mysteri japanes man. love writingonabodi tomlin
tt8443704	Dear Ex	comedi drama romanc a teenag boy and hi mother are further driven apart when they find out that hi father' life insur polici is to be receiv by hi lover. infidel deathofpar mothersonrelationship gayrelationship love mothersonrelationship lossoflovedon lossoffath lovetriangl
tt8469104	Jeunesse	documentari zhili is one of the center of the textil industri and peopl around rural area flock there for work. they toil away tirelessly, live in squalid conditions, face prejudic from their families, and have to fight for better pay. china labor garmentfactori migrantwork workshop garmentindustri friendship china factorywork garmentfactori sewingmachin wangb
tt8478602	Godzilla : Le Dévoreur de planètes	anim action adventur sci-fi humanity, their alien allies, and godzilla all enter their endgam as the power destruct entiti known as ghidorah arriv on earth. kaiju adultanim aftercreditssting anim kingghidorah godzilla godzilla monster sequel spaceship alien hiroyukiseshita kôbunshizuno
tt8499638	Saturday Fiction	drama histori yu jin is work undercov gather intellig for the allies. shanghai china undercov spi 1940 actress undercov yelou
tt8519380	Are you lonesome tonight?	crime drama mysteri on a dark night, xuem hit a pedestrian with hi car and flee the scene. desper to escap hi feel of guilt, he decid to approach the dead man' wife, mr liang. meanwhile, the bodi is discov - riddl with bullets. chen, the detect in charg of the investigation, becom obsess with the case. year later, all three remain caught in a tangl web of memori and lies, desper search for a truth that refus to be revealed. summernight shipeiwen
tt8574252	Manyeo	action mysteri sci-fi a high school student with amnesia tri to uncov what ha happen to her. all lead her into deeper troubl ultim reveal a dark she could not have imagined. witch amnesia supernatur psychologicalthril audit hiddenident supernaturalpow dark extremeviol school wit amnesia fight gore parkhoon-jung
tt8595136	Pivoine rouge	drama the intric and difficult life of a theatric troup actress with the stage name of red peony. actress
tt8652818	Violet Evergarden, le film	"anim drama fantasi romanc after the aftermath of a war, a young girl who wa use as a 'tool' for war learn to live. with the scar of burns, she goe back to her past to feel the true feel of the major's, ""i love you."" sliceoflif steampunk doll militari anim letter basedonlightnovel nonlinear nonlineartimelin flashback death die taichiishid"
tt8676984	Ikiterudakede ai	drama romanc yasuko is a hikikomori and ha hypersomnia which mean she ha troubl stay awak dure the day. she live with her boyfriend tsunagi, who work in the editori depart at a magazine. her frustrat grows, becaus she can't control her emot and her boyfriend seem indiffer to her. one day, tsunagi' ex-girlfriend ando appears. she scheme to break up the couple. fruitcak insaneperson japanesegirl japanesewoman eastasianwoman kôsaisekin
tt8681422	Au bout du monde	drama a young japanes woman find her cautiou and insular natur test when she travel to uzbekistan to shoot the latest episod of her travel varieti show. lake goat cat japanesegirl japaneseabroad kiyoshikurosawa
tt8725958	Hotel by the River	drama in the middl of winter, a poet invit hi son to meet him at a hotel. hotel river brunett almond southkorea southkorea southkoreanwoman river brunett womanwithlonghair hongsang-soo
tt8726116	Les étendues imaginaires	drama mysteri a lone construct worker from china goe miss at a singapor land reclam site, and a sleepless polic investig must put himself in the mind of the migrant to uncov the truth beneath all that sand. polic singapor foreignwork missingperson policeinvestig constructionwork neo-noir cybercaf writtenbydirector night rain cat constructionsit siewhuayeo
tt8731042	A Family Tour	drama a filmmak who ha been live in exil in hong kong visit a festiv in taipei to present a film ha been ban in mainland china. liangi
tt8757162	3 aventures de Brooke	adventur fantasi a chines girl name xingxi travel alon to alor setar, a town in northern malaysia. as the result of a blown tire, she experi three variant adventures. she introduc herself to peopl as differ ident with mysteri secrets. brook claim herself a travel in the first adventure, but an anthropologist in the second adventure. in the third adventure, brook is a dishearten woman who come across french writer pierre. two lone travel becom intim friends. they share their respect insight into life, death, and love. as the enigmat stori of alor setar begin to unfold, brook tell pierr the true reason whi she ha come. natur divulg her sought for love with the magic blue tears. love malaysia chines natur sissideng
tt8774260	Go brother!	comedi fantasi a teenag girl wish away her annoy brother. kungfu alcohol familyrelationship school siblingrivalri tearjerk absentpar brothersisterrelationship basedonmanhua youth fantasi brothersisterrelationship familyrelationship birthday divorc annoyingbroth fen-fencheng
tt8779020	Di yi ci de li bie	drama when isa is not at school or work on hi parents' farmyard, he spend carefre day with hi friend - until the outsid world start forc him to say one goodby after another. china familyrelationship comingofag school sickpar mothersonrelationship school linawang
tt8816016	Blackfox	anim action adventur drama sci-fi a mask ninja stalk the streets. who is thi mysteri figure? fight ninja school anim futuristicc ninja fictionalc deathofgrandfath mechanicaldog flyingsquirrel
tt8835580	La femme de chambre du Maître aveugle	drama romanc is love truli blind? ren hao ming is a blind rich businessman who hire ruan qing tian as hi assistant/caretaker. although qing tian wa forc to take the job by her stepmother, she end up fall in love with hao ming through their close daili interactions. hao ming undergo corneal surgeri and regain hi vision. he goe in search of qing tian to propos to her, but ruan xin xin, qing tian' stepsister, intercept and pretend to be her in order to marri him. will hao ming realiz that he marri the wrong woman? love huilinchu
tt8837018	Manta Ray	drama near a coastal villag of thailand, by the sea where thousand of rohingya refuge have drowned, a local fisherman find an injur man lie unconsci in the forest. he rescu the stranger, who doe not speak a word, offer him hi friendship and name him thongchai. but when the fisherman suddenli disappear at sea, thongchai slowli begin to take over hi friend' life - hi house, hi job and hi ex-wife. boys'love(bl) phuttiphongaroonpheng
tt8846862	Ni de lian	documentari radic rethink the tire talking-head template, tsai ming-liang' latest digit experi turn the human face into a subject of dramat intrigue. compris of a seri of portrait shot of mostli anonym individu (tsai devote will no doubt recogn hi long-tim muse, lee kang-sheng), the film shrewdli deemphas languag while reduc context to a bare minimum. in their place, the beauti and imperfect of each face take center stage. accompani by ryuichi sakamoto' soundtrack of dynam modul drone frequencies, tsai' subject various speak, stare, and, at one point, sleep as the camera quietli regist the weight of person histori and accumul experi writ beauti across everi last pore and crevasse. face portrait avantgard tsaiming-liang
tt8850222	Peninsula	action horror thriller a zombi viru ha in the last four year spread to all south korea. four korean in hong kong sail through the blockad to incheon for usd20,000,000 on a truck. dystopia sequel zombi busan southkorea southkorea zombieapocalyps sequel zombi soldier boat yeonsang-ho
tt8856470	Pokémon: Mewtwo contre-attaque - Evolution	anim action famili fantasi after a scientif experi lead to the creation of a clone of mewtwo, he set out to destroy the world. ash and hi friend then decid to thwart mewtwo' evil plans. remak anim kodomo pokemon remak sideponytail orangehair ashketchumcharact tetsuoyajima kunihikoyuyama
tt8865580	High society	drama a deputi curat of a chaebol-fund art galleri and her husband, a polit ambiti econom professor, will do anyth to join the über-elite. chaebol husbandandwifecheatingoneachoth husbandcheatingonwif polit cheatinghusband femaletoplessnud hyukbyun
tt8875366	The Crossing	crime drama studi in hong kong but live in shenzhen (the port citi of mainland china), peipei ha spent 16 year in her life travel between these two cities. to realiz the dream of see snow in japan with her bestie, peipei join a smuggl gang and use her student ident to smuggl iphon from hong kong to mainland. her famili life and friendship begin to fall apart. the daili life of peipei start to get out of control. xuebai
tt8895578	Park Hwa-young	drama juveniledelinqu troubledteen teenagegang homelessteenag hwanle
